1446,2013-12-01,b,boezeroen,bazzeroel ,bazzeroel / boezeroel 
1447,2016-01-01,b,boffer,gelökzak ,gelökzak / bófkónt 
1448,2013-12-01,b,bok,boek,boek-buuk-buukske 
1449,2016-01-01,b,bokkensprong,boekespróng ,
1450,2013-12-01,b,bokking,bukkem ,
1451,2013-12-01,b,boksen,boekse,boekse-boeksde-geboeks 
1452,2013-12-01,b,bokser,boekser ,
1453,2013-12-01,b,bokspringen,boekspringe ,
1454,2013-12-01,b,bol,bol,bol-böl-bölke 
1455,2016-03-11,b,bolderwagen,bolderker ,bolderkerre-bolderkerke
1456,2013-12-01,b,bolster,boeës,boeës-boeëze-buueske 
1457,2013-12-01,b,bom,bóm,bóm-bómme-bumke 
1458,2013-12-01,b,bombardon,bómbardón ,
1459,2013-12-01,b,bombazijn,bómmezien ,
1460,2013-12-01,b,bon,bón,bón-bónne-bunke 
1461,2013-12-01,b,bondig,bundig ,
1462,2013-12-01,b,bonenkruid,boeënekruudje ,
1463,2013-12-01,b,bonenschil,boeëneschaal ,
1464,2013-12-01,b,bonenstaak,boeënestaak ,
1465,2013-12-01,b,bonenstro,boeënestroeë ,
1466,2013-12-01,b,bonje,boenje ,
1467,2015-02-21,g,goeiedag,bezjoer ,
1468,2013-12-01,b,bonk,bónk,bónk-bunk-bungkske 
1469,2013-12-01,b,bons,boens ,boens / boets 
1470,2013-12-01,b,bontmantel,pelsjas ,
1471,2013-12-01,b,bonzen,boense,boense-boensde-geboens / boetse-boetsde-geboets 
1472,2013-12-01,b,boodschap,baodschap ,
1473,2013-12-01,b,boodschappentas,kallebas,kallebas-kallebes-kallebeske 
1474,2013-12-01,b,boog,baog,baog-bäög-bäögske 
1475,2013-12-01,b,boom,boum,boum-buim-buimke 
1476,2013-12-01,b,boon,boeën,boeën-boeëne-buuenke 
1477,2013-12-01,b,boor,baor,baor-baore-bäörke 
1478,2013-12-01,b,boos,kwaod,kwaod-kwaojer-kwaojste / giftig-giftiger-giftigste 
1479,2014-12-05,b,boos wijf,waerheks,waerhekse-waerhekske
1480,2013-12-01,b,boot,boeët,boeët-buuet-buuetje 
1481,2013-12-01,b,borduren,bordeure,bordeure-bordeurde-gebordeurd 
1482,2013-12-01,b,boren,baore,baore-baorde-gebaord 
1483,2013-12-01,b,borrel,dröpke ,
1484,2014-12-05,b,borreltje,snaps,
1485,2013-12-01,b,borst,bors,bors-borste-börske 
1486,2013-12-01,b,borstel,börstel ,
1487,2013-12-01,b,borstelen,börstele,börstele-börstelde-gebörsteld 
1488,2013-12-01,b,bos,bós,bós-bös-buske 
1489,2013-12-01,b,bos ( bloemen ),boes,boes-buus-buuske 
1490,2013-12-01,b,bosbes,malbaer ,
1491,2013-12-01,b,bot (bnw),bót,bót-bótter-bótste 
1492,2013-12-01,b,bot (znw),knaok,knaok-knaök-knäokske 
1493,2013-12-01,b,boter,bótter ,
1494,2013-12-01,b,boterbloem,bótterbloom ,
1495,2013-12-01,b,boterham,bóttram,bóttram-bóttramme-bóttremke / vim-vimme-vimke 
1496,2016-01-21,b,boterham,bam,bam-bamme-bemke
1497,2013-12-01,b,boterhamzakje,bóttrammetäötje ,
1498,2013-12-01,b,botsauto,boetsauto ,
1499,2013-12-01,b,botsen,boetse,boetse-boetsde-geboets 
1500,2013-12-01,b,bouillon,breuj ,
1501,2014-12-05,b,bouwval,gebraak,gebrake
1502,2013-12-01,b,bouwvallig,keduuk ,keduuk / lindelaam 
1503,2013-12-01,b,boven,baove,baove-bäöveste 
1504,2013-12-01,b,bovenwoning,baovewuuening ,
1505,2013-12-01,b,braadworst,braodwors ,
1506,2013-12-01,b,braambes,braomel,braomel-braomele-bräömelke 
1507,2013-12-01,b,braden,braoje,braoje-braojde-gebraoje 
1508,2013-12-01,b,brand,brand,brand-brande-brendje 
1509,2014-05-21,b,branden,börre,börre-börde-gebörd / bläöke-bläökde-gebläök / vlemme-vlemde-gevlemp
1510,2013-12-01,b,brasem,brieësem,brieësem-brieësems-brieësemke 
1511,2013-12-01,b,breed,breid,breid-breier-breidste 
1512,2013-12-01,b,breinaaldenkoker,breischei ,
1513,2013-12-01,b,breken,braeke,braeke-brook-gebraoke 
1514,2013-12-01,b,brem,brum,brum-brumme-brumke 
1515,2013-12-01,b,brengen,bringe,bringe-brach-gebrach 
1516,2013-12-01,b,bretel,help,help-helpe / galg-galge 
1517,2013-12-01,b,brief,breef,breef-breve-breefke 
1518,2013-12-01,b,brievenbus,brevebus ,
1519,2013-12-01,b,brigadier,briggedeer ,
1520,2016-01-01,b,brillenkoker,brilleschei ,
1521,2013-12-01,b,broche,bros,bros-brosse-bröske 
1522,2013-12-01,b,broeden,breuje,breuje-breujde-gebreujd 
1523,2016-03-11,b,broek,bóks,bóks-bókse-bukske
1524,2014-12-05,b,broekzak,bóksetes,bóksetesse-bókseteske
1525,2013-12-01,b,broekzak,tes ,tes / bóksetes 
1526,2014-12-05,b,broekzak achter op de broek,vottetes,vottetesse-votteteske
1527,2013-12-01,b,broer,broor,broor-breurs-breurke 
1528,2013-12-01,b,brok,brok,brok-brök-brökske / bónk-bunk-bunkske 
1529,2013-12-01,b,brommen,brómme,brómme-brómde-gebrómp 
1530,2013-12-01,b,bromtol,huuldop ,
1531,2013-12-01,b,bron,brón,brón-brónne-brunke / sprung-sprunge-sprungske 
1532,2013-12-01,b,brood,broeëd,broeëd-broeëjer-bruuedje / mik-migke-mikske 
1533,2013-12-01,b,broodmager,broeëdmager ,
1534,2013-12-01,b,broodmes,broeëdmets ,
1535,2013-12-01,b,broodplank,broeëdplank ,
1536,2013-12-01,b,broodpop,migkeman,migkeman-migkemanne-migkemenke / boe~kman - boe~kmanne - boe~kmenke 
1537,2013-12-01,b,broodrooster,broeëdruuester ,
1538,2013-12-01,b,broodtrommel,broeëdtrómmel ,
1539,2013-12-01,b,broos,broeës ,
1540,2013-12-01,b,brug,brök,brök-brögge-brökske 
1541,2013-12-01,b,bruid,broe~d ,broe~d - broe~de -bruudje 
1542,2013-12-01,b,bruidsjonker,broe~dsknech ,
1543,2016-01-01,b,bruidskleed,trouwkleid ,trouwkleid-trouwkleier-trouwkletje
1544,2013-12-01,b,bruidsmeisje,broe~dsmaedje ,
1545,2013-12-01,b,bruidssuiker,broe~dssókker ,
1546,2013-12-01,b,bruikbaar,broe~kbaar ,
1547,2013-12-01,b,bruiloft,broe~lof ,
1548,2013-12-01,b,bruin,broe~n ,broe~n - broener - broenste 
1549,2013-12-01,b,bruinachtig,broensig ,
1550,2013-12-01,b,bruisen,broe~ze ,broe~ze - broe~sde - gebroe~s 
1551,2013-12-01,b,brullen,brölle,brölle-brölde-gebröld 
1552,2013-12-01,b,brutaal,vrech ,
1553,2013-12-01,b,brutaal iemand,vrechlap ,
1554,2013-12-01,b,buffetkast,glazerkas ,glazerkas / tuin 
1555,2013-12-01,b,bühne,buun,buun-bune-buunke 
1556,2013-12-01,b,bui,bie~s ,bie~s - bie~ze - bie~ske / buuj-buje-buke / schoor-schore 
1557,2014-12-05,b,bui,buuj,buje-buujke
1558,2014-12-05,b,bui,schoor,schore-schoorke
1559,2013-12-01,b,buidel,buul,buul-bule-buulke 
1560,2013-12-01,b,buigen,buige,buige-boog-gebaoge 
1561,2013-12-01,b,buik,boe~k ,boe~k - buuk - buukske 
1562,2014-12-05,b,buik,meles,
1563,2013-12-01,b,buikpijn,penspien ,
1564,2013-12-01,b,buis,buus,buus-buze-buuske 
1565,2013-12-01,b,buitelen,rölse,rölse-rölsde-geröls / kuikele-kuikelde-gekuikeld / kukele-kukelde-gekukeld 
1566,2013-12-01,b,buiteling,kukelemuuske ,
1567,2013-12-01,b,buiten,boe~te ,
1568,2013-12-01,b,buiten westen,kuike ,
1569,2013-12-01,b,buitengewoon,boe~tegewoeën ,
1570,2013-12-01,b,buitenleven,boe~telaeve ,
1571,2013-12-01,b,buitenlucht,boe~telóch ,
1572,2013-12-01,b,buitenstaander,boe~testaonder ,
1573,2013-12-01,b,bukken,boeke,boeke-boekde-geboek 
1574,2013-12-01,b,bulderen,böldere,böldere-bölderde-gebölderd 
1575,2013-12-01,b,bumper,bumpel ,
1576,2013-12-01,b,buntgras,smele ,
1577,2013-12-01,b,bunzing,illik,illik-illike-illikske 
1578,2013-12-01,b,burgemeester,börgemeister ,
1579,2013-12-01,b,burger,börger,börger-börgerie 
1580,2013-12-01,b,buurman,naober ,
1581,2013-12-01,b,buurmeisje,buurmaedje ,
1600,2014-12-27,c,cadet,kedet,kedet-kedette-kedetje 
1601,2014-12-27,c,café,kefee,kefee-kefees-kefeke 
1602,2013-12-01,c,capabel,kómpabel ,
1603,2014-12-27,c,carbid,kerbied ,
1604,2016-01-01,k,karbonade,kermenaaj ,
1605,2013-12-01,c,carnaval,vastelaovend ,
1606,2013-12-01,c,carnavalsvierder,vastelaovesgek ,
1607,2013-12-01,c,cement,spie~s ,
1608,2017-01-30,c,cervelaatworst,druuegwors ,druuegwors-druuegworste-druuegwörske
1609,2016-01-01,c,catechismus,kattechiem ,
1610,2013-12-01,c,chocolade,sjoklaad ,
1611,2013-12-01,c,cichorei,sekrei ,
1612,2013-12-01,c,cijfer,cie~fer ,cie~fer - cie~fers - cie~ferke 
1613,2013-12-01,c,claxonneren,toe~te ,toe~te - toetde - getoe~t 
1614,2013-12-01,c,clown,kloon ,
1615,2013-12-01,c,cognac,kónjak,kónjak-kónjekske 
1616,2013-12-01,c,cokes,koks ,
1617,2013-12-01,c,communie,kemunie ,
1618,2013-12-01,c,communist,kómmenis ,
1619,2013-12-01,c,compagnie,kómpenie ,
1620,2013-12-01,c,compliment,kómplement ,
1621,2016-01-01,k,korset,pensenterger ,pensenterger / kersjet 
1622,2013-12-01,c,crêpepapier,kreppepeer ,
1700,2014-12-27,d,daar,dao ,
1701,2014-12-27,d,daaraan,dao-aan,
1702,2013-12-01,d,daarbij,daobeej ,
1703,2013-12-01,d,daarginds,daoguns ,
1704,2013-12-01,d,daarheen,daohaer ,
1705,2013-12-01,d,daarna,daonao ,daonao / naodehand 
1706,2013-12-01,d,daarnaast,daonaeve ,
1707,2013-12-01,d,daarom,daorum ,daorum / deswaege 
1708,2014-08-02,d,daarop,dao-op,
1709,2013-12-01,d,daarvan,daovan ,
1710,2013-12-01,d,daarvoor,daoveur ,
1711,2014-08-02,d,daas / steekvlieg,daes,daes-daeze-daeske 
1712,2014-08-10,d,dadelijk,dalik, dalik / drek / strakkes / zómmedein 
1713,2013-12-01,d,dag,daa~g,daa~g-daag-daegske 
1714,2013-12-01,d,dagdeel,daagdeil ,
1715,2013-12-01,d,dagloon,daagheur ,
1716,2013-12-01,d,dak,daak,daak-dake-daekske 
1717,2013-12-01,d,dakasfalt,pappendek ,
1718,2013-12-01,d,dakdekker,daakdekker ,daakdekker / leiendekker 
1719,2013-12-01,d,dame ( kaartspel ),dam ,
1720,2014-08-09,d,damestas,kallebas,kallebas-kallebes-kallebeske 
1721,2013-12-01,d,dampig,dempig ,
1722,2013-12-01,d,dandy,fattie ,fattie / sjiekaar 
1723,2013-12-01,d,dans,dans,dans-danse-denske 
1724,2013-12-01,d,dansen,pie~re ,pie~re - pie~rde - gepie~rd 
1725,2013-12-01,d,darm,de~rm ,de~rm - derm-dermke 
1726,2013-12-01,d,das,das,das-des-deske 
1727,2013-12-01,d,dat,det ,
1728,2013-12-01,d,deeg,deig ,
1729,2013-12-01,d,deel,deil,deil-deile-deilke 
1730,2013-12-01,d,deelnemer,deilnemer ,
1731,2013-12-01,d,deftig,sjiek ,sjiek / fien 
1732,2013-12-01,d,degen,daege,daege-daeges 
1733,2013-12-01,d,deken,daeke,daeke-daekes 
1734,2013-12-01,d,delen,deile,deile-deilde-gedeild 
1735,2013-12-01,d,dempen,dempe,dempe-dempde-gedemp 
1736,2013-12-01,d,denken,dinke,dinke-dóch-gedóch 
1737,2013-12-01,d,denker,dinker ,
1738,2016-01-01,d,dennenappel,denneknoep,denneknoep-denneknuup 
1739,2013-12-01,d,derde,derds ,
1740,2013-12-01,d,derhalve,alzoeë ,
1741,2013-12-01,d,dertien,dertieën ,
1742,2013-12-01,d,desnoods,desnoeëds ,
1743,2013-12-01,d,dessin,desseng ,
1744,2013-12-01,d,destijds,in daen tie~d ,in daen tie~d / destie~ds 
1745,2013-12-01,d,deugd,deug ,
1746,2013-12-01,d,deugen,douge,douge-dougde-gedoug 
1747,2013-12-01,d,deugniet,neetnek ,neetnek / dougeniks / deugeneet / schalevaeger 
1748,2014-12-05,d,deuk,bluts,blutse-blutske
1749,2013-12-01,d,deuk,dumpel,dumpel-dumpels-dumpelke / bluts-blutse-blutske 
1750,2013-12-01,d,deurhengsel,gehing ,
1751,2013-12-01,d,dialect,dialek ,
1752,2013-12-01,d,diaree,schie~t ,schie~t / slingerschiet 
1753,2014-12-05,d,diarree,fläöster,
1754,2013-12-01,d,dicht bijeen,doeën beejein ,
1755,2013-12-01,d,dicht op elkaar,diek op ein ,
1756,2013-12-01,d,dichtbevolkt,diekbevolk ,
1757,2014-08-07,d,dichtbij,doeënbeej ,doeënbeej - doeënderbeej - doeënstebeej / kortbeej - korterbeej - kortstebeej 
1758,2016-01-21,d,dichtspijkeren,toenaegele ,toenaegele - naegelde toe - toegenaegeld
1759,2016-01-21,d,dief,deef ,deef-deve-deefke
1760,2013-12-01,d,dienen,dene,dene-deende-gedeend 
1761,2013-12-01,d,dienst,deens ,
1762,2013-12-01,d,dienstmeisje,maag ,maag / deensmaag 
1763,2013-12-01,d,diep,deep,deep-deper-deepste 
1764,2013-12-01,d,diepte,deepte ,
1765,2013-12-01,d,dier,bieës,bieës-bieëste-bieësjes 
1766,2013-12-01,d,dierbaar,deerbaar ,
1767,2013-12-01,d,dijk,die~k ,
1768,2013-12-01,d,dik,diek,diek-dieker-diekste 
1769,2013-12-01,d,dik worden,aanzitte,aanzitte- zoot aan- aangezatte 
1770,2013-12-01,d,dikdoener,kaaljekker ,
1771,2016-01-01,g,gezwollen lip,braojlip,braojlippe-braojlipke
1772,2016-01-01,p,pokdalige neus,braomeleneus,braomeleneuze-braomeleneuske
1773,2013-12-01,d,dikte,diekte ,
1774,2013-12-01,d,dikzak,padjerol ,padjerol / vetbuul 
1775,2013-12-01,d,dille,finneke ,
1776,2013-12-01,d,ding,dink,dink-dinger-dingske 
1777,2013-12-01,d,dinsdag,dinsdaag ,
1778,2013-12-01,d,direct,medein ,
1779,2013-12-01,d,discussiëren,klasjenere,klasjenere-klasjeneerde-geklasjeneerd 
1780,2014-12-05,d,distelvink,heipötter,heipötters
1781,2013-12-01,d,dochter,dochter,dochter-döchter-döchterke 
1782,2013-12-01,d,dode,doeëje ,
1783,2013-12-01,d,doek,dook,dook-deuk-dukske 
1784,2013-12-01,d,doen,doon,doon-deej-gedaon 
1785,2015-10-05,d,dof,doef ,doef-doefer-doefste
1786,2013-12-01,d,dolkmes,pluut ,
1787,2013-12-01,d,domheid,dómmigheid ,
1788,2013-12-01,d,dominee,daominee ,
1789,2013-12-01,d,dommelen,doemele,doemele-doemelde-gedoemeld 
1790,2013-12-01,d,donateur,dónneteur ,
1791,2013-12-01,d,donderbeestje,hómmelbieësje ,
1792,2013-12-01,d,donderbui,hómmelschoor ,
1793,2013-12-01,d,donderdag,dónderdaag ,
1794,2013-12-01,d,donker,duuster ,
1795,2014-04-18,d,donshaar,duvelshaor ,
1796,2014-12-05,d,donshaar,vluughaor,
1797,2013-12-01,d,dood,doeëd ,
1798,2013-12-01,d,doodgraver,doeëjegraver ,
1799,2013-12-01,d,doodsbang,doeëdsbang ,
1800,2013-12-01,d,doof,douf,douf-douver-doufste 
1801,2013-12-01,d,dooi,duuej ,
1802,2013-12-01,d,dooier,duuejer ,
1803,2013-12-01,d,doop,duip ,
1804,2013-12-01,d,doopakte,duipbewie~s ,
1805,2013-12-01,d,doopkaars,duipkers ,
1806,2013-12-01,d,doopsel,duipsel ,
1807,2013-12-01,d,doopvont,duipvónt ,
1808,2013-12-01,d,doordeweeks,werkendaags ,
1809,2016-01-01,d,door elkaar,door ein ,
1810,2014-12-05,d,doorgaans,lichtig,
1811,2013-12-01,d,doorn,daoren,daoren-daores-däörentje 
1812,2013-12-01,d,doornhaag,däörehek ,
1813,2013-12-01,d,doorslag,doorslaag ,
1814,2013-12-01,d,doorslikken,verknouze,verknouze-verknousde-verknous 
1815,2013-12-01,d,doortrappen,doorknaeje,doorknaeje-knaejde door-doorgeknaejd 
1816,2013-12-01,d,doortrapper,doortraejer ,
1817,2013-12-01,d,doos,doeës,doeës-doeëze-duueske 
1818,2013-12-01,d,dop,dop,dop-döp-döpke 
1819,2013-12-01,d,dopen,duipe,duipe-duipde-geduip 
1820,2013-12-01,d,dorp,dörp,dörp-dörpe-dörpke 
1821,2013-12-01,d,dorpel,dörpel ,
1822,2013-12-01,d,dorstig,dörstig,dörstig-dörstiger-dörstigste 
1823,2013-12-01,d,dove,douve ,
1824,2013-12-01,d,dozijn,dezien ,
1825,2013-12-01,d,draad,draod,draod-dräöd-dräödje 
1826,2014-12-05,d,draad in naald steken,vaeme,vaemde-gevaemp
1827,2013-12-01,d,draadnagel,draodnagel,draodnagel-draodnaegel 
1828,2013-12-01,d,draagbaar,börrie ,
1829,2013-12-01,d,draai,drei,drei-dreike 
1830,2013-12-01,d,draaibank,dreibank ,
1831,2013-12-01,d,draaideur,dreideur ,
1832,2013-12-01,d,draaien,dreie,dreie-dreide-gedreid 
1833,2013-12-01,d,draaierig,dreierig ,
1834,2013-12-01,d,draaikolk,dreikolk ,
1835,2013-12-01,d,draaikont,schravelbóks,schravelbóks-schravelbókse-schravelbukske / wiebelkónt-wiebelkónte-wiebelkuntje 
1836,2013-12-01,d,draaimolen,dreimeule ,
1837,2014-08-07,d,draaiorgel,drei-olleger,
1838,2013-12-01,d,draaischijf,dreischief ,
1839,2013-12-01,d,draaitafel,dreitaofel ,
1840,2013-12-01,d,draf,draf,draf-drefke 
1841,2013-12-01,d,dragen,drage,drage-droog-gedrage 
1842,2013-12-01,d,drank,drank,drank-drenske 
1843,2013-12-01,d,drempel,dörpel ,
1844,2013-12-01,d,dreumes,kroe~kestop ,kroe~kestop / bóksemenke 
1845,2013-12-01,d,drevel,doorslaag ,
1846,2013-12-01,d,drie,dreej ,
1847,2013-12-01,d,drieërlei,drejerlei ,
1848,2013-12-01,d,driehoek,dreejhook ,
1849,2013-12-01,d,driehoekig,dreejkentig ,
1850,2013-12-01,d,driftkikker,gifklier ,
1851,2013-12-01,d,drijfnat,zie~pnaat ,
1852,2013-12-01,d,drijfriem,drie~freem ,
1853,2013-12-01,d,drijven,drie~ve ,drie~ve - dreef - gedreve 
1854,2014-08-07,d,drinken,buize,buize - buisde - gebuis / höffe-höfde-gehöf / jeppe-jepde-gejep
1855,2013-12-01,d,droevig,dreuvig,dreuvig-dreuviger-dreuvigste 
1856,2013-12-01,d,drogen,druuege,druuege-druuegde-gedruueg 
1857,2013-12-01,d,drol,drol,drol-drolle-drölke 
1858,2013-12-01,d,dromen,druime,druime-druimde-gedruimp 
1859,2013-12-01,d,dronkaard,buizerd ,buizerd / zatlap / zoe~pschuit / jeneverkoeët 
1860,2016-01-01,d,dronkenmanspraat,zattemanspraot ,
1861,2013-12-01,d,dronken,bezaope ,bezaope / blauw / buis / kuike / täöt 
1862,2013-12-01,d,droog,druueg,druueg-druueger-druuegste 
1863,2014-12-05,d,droog koekje,maelpletske,maelpletskes
1864,2013-12-01,d,drooglijn,druuegdraod ,
1865,2013-12-01,d,droogte,druuegte ,
1866,2013-12-01,d,droom,droum,droum-druime-druimke 
1867,2013-12-01,d,dropwater,sókkerpaek ,
1868,2013-12-01,d,druipneus,druupneus ,druupneus / zie~pneus 
1869,2013-12-01,d,druk,drök,drök-drökker-drökste 
1870,2013-12-01,d,drukken,drökke,drökke-drökde-gedrök 
1871,2013-12-01,d,drukte,gedeuns ,
1872,2013-12-01,d,drukte maken,spandoe~ze ,spandoe~ze - spandoe~sde - gespandoe~s 
1873,2013-12-01,d,druktemaker,dröktesmaeker ,
1874,2013-12-01,d,druppel,dröppel,dröppel-dröppels-dröppelke 
1875,2013-12-01,d,druppelen,dröppele,dröppele-dröppelde-gedröppeld / drupe-druupde-gedruu~p 
1876,2013-12-01,d,dubbel,döbbel ,
1877,2013-12-01,d,dubbelganger,döbbelgenger ,
1878,2013-12-01,d,dubbeltje,döbbeltje,döbbeltje-döbbeltjes 
1879,2013-12-01,d,duchtig,anstendig ,
1880,2013-12-01,d,duidelijk,dudelik,dudelik-dudeliker-dudelikste 
1881,2013-12-01,d,duif,doe~f ,doe~f - doe~ve - duufke 
1882,2013-12-01,d,duim,doem,doem-duum-duumke 
1883,2013-12-01,d,duimen,doeme,doeme-doemde-gedoemp 
1884,2013-12-01,d,duimstok,doemstek ,
1885,2013-12-01,d,duimzuigen,zoebele,zoebele-zoebelde-gezoebeld / doeme-doemde-gedoemp 
1886,2013-12-01,d,duister,duuster,duuster-duusterder-duusterste 
1887,2013-12-01,D,Duitser,Pruus,Pruus-Pruse 
1888,2013-12-01,D,Duitsland,Pruses ,
1889,2013-12-01,d,duivel,duvel ,
1890,2013-12-01,d,duizelen,dazele,dazele-dazelde-gedazeld / duzele-duzelde-geduzeld 
1891,2013-12-01,d,duizelig,dazelig ,dazelig / dol 
1892,2013-12-01,d,duizend,doe~zend ,
1893,2013-12-01,d,dulden,dölde,dölde-dölde-gedöld 
1894,2013-12-01,d,dun,fien,fien-fiener-fienste 
1895,2013-12-01,d,duren,deure,deure-deurde-gedeurd 
1896,2013-12-01,d,durf,dörf ,
1897,2013-12-01,d,durven,dörve,dörve-dörfde-gedörf 
1898,2013-12-01,d,duur ( bnw ),möppig,möppig-möppiger-möppigste 
1899,2013-12-01,d,duw,douw,douw-duike 
1900,2013-12-01,d,duwen,douwe,douwe-douwde-gedouwd 
1901,2013-12-01,d,dwaas,bleud ,bleud / dölles / flabbedeies / flarus / gäötminäör 
1902,2014-12-05,d,dwaas persoon,flabbedeies,flabbedeiesse-flabbedeieske
1903,2013-12-01,d,dwarsligger,waerskop ,
1904,2013-12-01,d,dweilorkest,joekskepel ,
2000,2014-12-27,e,eau de cologne,oenjekloenje ,
2001,2014-12-27,e,echt,ech ,
2002,2013-12-01,e,echter,aevel ,
2003,2013-12-01,e,eed,eid ,
2004,2013-12-01,e,eekhoorn,ingkater,ingkater-ingkaters- ingketske 
2005,2013-12-01,e,eelt,zweel ,
2006,2016-06-23,e,een ( lidwoord ), 'n , 'n / 'ne / 'nen 
2007,2013-12-01,e,een ( telwoord ),ein ,ein / eine / einen 
2008,2013-12-01,e,eend,aend,aend-aende-aendjes 
2009,2013-12-01,e,eenling,faatse ,faatse / einzelgenger 
2010,2013-12-01,e,eens,ens ,
2011,2014-12-05,e,eens,ins,
2012,2013-12-01,e,eenstemmig,einstummig ,
2013,2013-12-01,e,eentonig,eintuuenig ,
2014,2013-12-01,e,eenvoudig,einfach ,einfach / simpel 
2015,2013-12-01,e,eenzaam,einzaam ,
2016,2013-12-01,e,eer,ie~r ,
2017,2013-12-01,e,eerder,ie~rder ,ie~rder - ie~rste 
2018,2013-12-01,e,eergisteren,veurgister ,
2019,2013-12-01,e,eerlijk,ie~rlik ,ie~rlik - ierliker - ierlikste 
2020,2013-12-01,e,eerst,iers ,iers - ierste 
2021,2013-12-01,e,eerstdaags,iersdaags ,
2022,2013-12-01,e,eerstejaars,ierstejäörs ,
2023,2014-08-09,e,eetbord,telder,
2024,2013-12-01,e,eeuw,ieëw,ieëw-ieëwe 
2025,2013-12-01,e,eeuwig,ieëwig ,
2026,2013-12-01,e,eg,aeg ,
2027,2013-12-01,e,egaal,effe ,
2028,2014-12-05,e,egel,staekelverke,staekelverkes-staekelverkske
2029,2013-12-01,e,ei,ei,ei-eier-eike 
2030,2014-12-05,e,eierdooier,daore,daores-daorke
2031,2013-12-01,e,eierdooier,eierdaore ,eierdaore / eierduuejer 
2032,2013-12-01,e,eierdop,eierdop,eierdop-eierdöp-eierdöpke 
2033,2013-12-01,e,eierkoek,eierkook,eierkook-eierkeuk-eierkukske 
2034,2013-12-01,e,eigen,eige ,
2035,2013-12-01,e,eigenaar,eigenaer ,
2036,2013-12-01,e,eigenhandig,eigehendig ,
2037,2013-12-01,e,eigenlijk,eigelik ,
2038,2013-12-01,e,eigenmachtig,eigemechtig ,
2039,2013-12-01,e,eigenwijs,eigewie~s ,eigewie~s / waers 
2040,2013-12-01,e,eikenboom,eikeboum,eikeboum-eikebuim-eikebuimpke 
2041,2013-12-01,e,eind,ind ,
2042,2013-12-01,e,eindelijk,intelik ,
2043,2013-12-01,e,elastiek,illestiek ,
2044,2013-12-01,e,elektriciteit,lektries,lektries/elektries 
2045,2013-12-01,e,elektriciteitsbotje ( elleboog ),jaomerknäökske ,jaomerknäökske / tintelknäökske 
2046,2013-12-01,e,elk,ilk ,ilk / idder 
2047,2013-12-01,e,elkaar,zich ,
2048,2013-12-01,e,elleboog,ellenbaog,ellenbaog-ellebäög-ellebäögske 
2049,2013-12-01,e,ellende,elend ,
2050,2013-12-01,e,emmer,eimer ,
2051,2013-12-01,e,enerzijds,eindeils ,
2052,2013-12-01,e,enfin,affeng,affeng/efeng 
2053,2013-12-01,e,eng,ing ,ing - inger - ingste 
2054,2013-12-01,e,engel,ingel,ingel-ingele-ingelke 
2055,2014-06-07,e,Engeland,Ingeland ,
2056,2013-12-01,e,engelengeduld,paerdsgedöld ,
2057,2013-12-01,e,enig,insig,insig-insigste 
2058,2013-12-01,e,enkel,inkel ,
2059,2013-12-01,e,enkeling,inkeling ,
2060,2013-12-01,e,enten,inte,inte-intde-geïnt 
2061,2014-04-18,e,er,d'r,
2062,2013-12-01,e,erfdeel,deil ,
2063,2013-12-01,e,erg,zie~r ,
2064,2013-12-01,e,ergens,örges ,
2065,2013-12-01,e,ergeren,opvraete (zich) ,opvraete (zich) -vroot op-opgevraete 
2066,2013-12-01,e,erkentelijk,erkintelik ,
2067,2014-12-05,e,ernaast,naevebeej,
2068,2013-12-01,e,erven,erve,erve-orf-georve 
2069,2013-12-01,e,eten (ww),aete,aete-oot-gegaete 
2070,2013-12-01,e,eten (znw),bikkesement ,bikkesement / aeteswaar 
2071,2013-12-01,e,etensblik,kneurke ,kneurke / hinkelman 
2072,2013-12-01,e,etenstijd,aetestie~d ,
2073,2014-12-05,e,etenswaar,aetes,
2074,2013-12-01,e,even,effe ,effe / aeve 
2075,2013-12-01,e,eveneens,ouk ,
2076,2013-12-01,e,evengoed,aevegood ,
2077,2013-12-01,e,evenmin,aevemin ,
2078,2013-12-01,e,eventjes,effe ,effe / effekes / efkes 
2079,2013-12-01,e,evenveel,aevevuuel ,
2080,2014-11-14,e,exact,haargenau,
2081,2013-12-01,e,ezel,aezel,aezel-aezels-aezelke 
2082,2013-12-01,e,ezelachtig,aezelechtig ,
2083,2013-12-01,e,ezelsoor,aezelsoeër ,
2200,2014-12-27,f,fabriek,febriek ,
2201,2014-12-27,f,failliet,feliet ,
2202,2013-12-01,f,familie,femilie ,
2203,2013-12-01,f,fanatiekeling,draufgenger ,
2204,2013-12-01,f,fatsoen,fetsoen ,
2205,2013-12-01,f,fatsoenlijk,fetsoendelik ,fetsoendelik / anstendig 
2206,2013-12-01,f,fazant,fezant,fezant-fezante-fezentje 
2207,2013-12-01,f,februari,fibberwari ,
2208,2013-12-01,f,feest,fees,fees-feeste-feesje 
2209,2013-12-01,f,feesttoeter,feep,feep-fepe-feepke 
2210,2013-12-01,f,felicitatie,fillicetatie ,
2211,2013-12-01,f,feliciteren,fillicetere ,
2212,2014-12-05,f,fier,stols,
2213,2013-12-01,f,fiets,draodaezel ,draodaezel / zweitie~zer 
